Time,Time,Water Flow Rate,Pump - 1 X Axis, Pump 1 Y-axis,Pump - 2 X Axis,Pump - 2 Y Axis,Pump - 3 X Axis, Pump - 3 Y Axis,OA_TEMP,Power Consumption,Pump - 1 Status,Pump - 2 Status,Pump - 3 Status,avg_outflow,avg_inflow
1217,1218,14.90709305,-0.1338,-0.8527,1.6172,0.8453,1.1787,-0.4546,26.336437,0.359611243,1,0,1,6.998,4.442
1218,1219,14.05912495,-0.1782,-1.8174,0.8515,0.9432,1.0859,1.5773,26.331604,0.344925284,1,0,1,7.119,3.81
1219,1220,18.14064217,-0.0837,-0.4144,0.5712,0.6695,1.0112,1.5994,26.305456,0.412463903,1,0,1,6.041,7.749
1220,1221,29.58385849,-0.0586,-0.9295,0.1338,1.1273,0.9734,1.5484,26.279308,0.574934721,1,0,1,5.093,9.105
1221,1222,45.34144211,0.0236,-2.048,-0.1499,0.9854,0.9588,2.048,26.253162,0.779086888,1,0,1,5.044,5.83
1222,1223,54.48517227,-0.1225,-2.048,-0.4425,0.9318,0.9077,2.048,26.253162,0.901437521,1,0,1,3.88,5.686
1223,1224,54.21715927,0.0128,-0.3408,-1.4471,1.2321,0.7384,1.8928,26.200867,0.897701263,1,0,1,4.044,5.362
1224,1225,52.41473389,-0.0288,-0.0199,-1.4195,1.2149,0.7172,1.6434,26.174719,0.872861028,1,0,1,3.031,4.915
1225,1226,49.48370743,-0.0843,0.4124,-1.3344,0.9438,0.7176,1.3077,26.148518,0.833385885,1,0,1,3.881,4.774
1226,1227,46.34062576,0.0998,1.1681,-1.1174,1.3207,0.88,0.7044,26.12237,0.792071581,1,0,1,4.19,4.624
1227,1228,43.93222046,0.1978,1.0861,-0.9823,1.083,0.9054,0.1762,26.096167,0.760908306,1,0,1,4.443,4.311
1228,1229,43.13291168,0.0096,2.048,0.5976,0.9249,1.1099,-0.9934,26.069965,0.750627518,1,0,1,5.387,4.783
1229,1230,44.30160141,0.0381,2.048,0.8452,1.0894,1.1387,-1.0802,26.043762,0.765676796,1,0,1,4.055,4.848
1230,1231,47.43950653,-0.1076,2.048,1.065,1.0631,1.1147,-1.2225,26.043762,0.806432903,1,0,1,3.614,5.922
1231,1232,52.83204269,-0.0082,1.9132,1.3938,1.0366,1.1785,-1.5853,26.017506,0.878589392,1,0,1,5.008,5.065
1232,1233,59.97776794,-0.0164,1.6951,1.5339,0.7175,1.1994,-1.3685,25.965046,0.98060745,1,0,1,4.125,4.136
1233,1234,66.28504181,-0.0671,-0.0686,1.4257,1.1131,1.178,0.7914,25.938787,1.078705072,1,0,1,3.053,4.955
1234,1235,68.04007721,-0.1227,-0.2781,1.2464,0.9174,1.1205,1.1502,25.912586,1.10755682,1,0,1,4.118,4.384
1235,1236,62.68291855,-0.1569,-0.4471,1.0242,0.6634,1.1285,1.2449,25.886272,1.021636367,1,0,1,3.973,4.272
1236,1237,52.55412674,-0.0247,-1.0194,0.729,0.9227,1.1051,2.048,25.860016,0.874761701,1,0,1,3.798,4.744
1237,1238,42.38622665,0.0475,-1.4169,0.416,1.0457,1.0017,2.048,25.83376,0.74102205,1,0,1,3.85,4.489
1238,1239,35.19257736,0.0942,-0.891,-0.7731,1.2617,0.7956,1.9762,25.807446,0.648251772,1,0,1,4.109,4.388
1239,1240,31.82108498,-0.0724,-2.048,-1.1714,0.5947,0.7916,2.048,25.807446,0.604387701,1,0,1,3.077,4.219
1240,1241,32.39943695,0.06,-2.048,-1.1872,0.7885,0.7724,2.048,25.781189,0.611957073,1,0,1,6.624,4.734
1241,1242,37.38990021,-0.1441,-0.9501,-1.4615,0.6787,0.7337,1.7836,25.728565,0.676727474,1,0,1,7.579,4.738
1242,1243,51.16839218,-0.0435,-0.816,-1.4067,0.6059,0.6858,1.5917,25.702251,0.855983853,1,0,1,6.239,10.888
1243,1244,76.26660919,0.169,0.4353,-0.837,0.7683,0.868,0.7002,25.675884,1.251871943,1,0,1,4.389,6.805
1244,1245,98.17306519,-0.0647,0.8103,-0.6251,0.6059,0.8745,-0.0839,25.649572,1.712734461,1,0,1,3.385,5.644
1245,1246,92.41875458,-0.0141,1.1691,-0.2138,1.0119,0.9677,-0.2184,25.623205,1.579119802,1,0,1,3.431,5.341
1246,1247,63.44590759,-0.0173,1.6378,0.0876,1.1765,1.0229,-0.1349,25.596893,1.033441067,1,0,1,4.827,4.518
1247,1248,37.15237427,-0.0178,2.048,0.3398,1.0839,1.0692,-0.4179,25.596893,0.673595607,1,0,1,3.963,5.076
1248,1249,22.42647552,-0.0357,2.048,1.5005,0.8297,1.1946,-1.8459,25.544159,0.476626813,1,0,1,5.489,4.907
1249,1250,15.89388847,-0.0486,1.6273,1.5978,0.7824,1.1994,-1.4695,25.517792,0.376235247,1,0,1,4.559,4.637
1250,1251,13.52501011,-0.042,1.639,1.5914,0.7694,1.1857,-1.7775,25.49137,0.335463166,1,0,1,4.57,5.068
1251,1252,12.88481331,-0.1356,1.9914,1.6108,1.1254,1.1685,-1.5125,25.465002,0.323903948,1,0,1,5.056,5.941
1252,1253,17.11219025,-0.1304,1.7669,1.5408,1.374,1.1801,-1.1377,25.43858,0.396149993,1,0,1,5.095,9.77
1253,1254,29.35938072,-0.1139,-0.7128,-0.0231,0.5174,0.9426,-0.5054,25.412159,0.571960628,1,0,1,3.846,6.157
1254,1255,47.02022552,0.091,-0.9188,-0.7712,0.898,0.8506,0.6608,25.385736,0.800946355,1,0,1,5.372,5.004
1255,1256,58.85015869,-0.1018,-0.8062,-1.3436,1.0992,0.7712,0.7836,25.385736,0.963911593,1,0,1,6.027,4.592
1256,1257,60.22303391,0.0395,-1.0883,-1.4904,1.344,0.6939,0.8892,25.332891,0.984256268,1,0,1,6.028,6.037
1257,1258,58.38866806,-0.0907,-1.4646,-1.4496,1.357,0.7243,1.6959,25.306416,0.957141578,1,0,1,6.037,6.426
1258,1259,53.66834259,0.1778,-2.048,-1.0841,0.4014,0.8314,2.048,25.279993,0.890084803,1,0,1,3.539,6.058
1259,1260,47.65207672,0.1529,-1.6708,-0.8972,0.29,0.8524,2.048,25.253515,0.809200644,1,0,1,3.003,5.995
1260,1261,43.13864517,-0.003,-1.1629,-0.6837,0.9987,0.9017,1.6769,25.22704,0.750694394,1,0,1,3.021,5.159
1261,1262,41.17373276,-0.0003,-1.0684,-0.4566,1.285,0.9466,1.5261,25.200562,0.725469768,1,0,1,3.024,4.703
1262,1263,41.42002106,-0.0845,0.4854,-0.1709,1.5207,0.9855,1.193,25.200562,0.728635728,1,0,1,3.028,4.441
1263,1264,44.27425385,-0.0145,0.4879,1.1389,0.7176,1.1354,0.6084,25.147608,0.765327632,1,0,1,3.027,4.433
1264,1265,49.93349838,-0.0169,0.8734,1.3698,1.267,1.1821,-0.8629,25.121075,0.839396596,1,0,1,3.023,4.599
1265,1266,57.86148071,-0.0046,1.4859,1.4736,1.1084,1.1875,-0.0692,25.094599,0.949481666,1,0,1,3.03,4.496
1266,1267,65.89347839,-0.0418,2.048,1.5534,1.303,1.1877,-0.6426,25.068066,1.072365403,1,0,1,5.063,4.447
1267,1268,69.52272797,-0.0631,2.048,1.6267,1.0674,1.1893,-1.6068,25.041534,1.132512212,1,0,1,5.485,4.487
1268,1269,64.63562012,-0.1719,2.048,1.0393,1.1388,1.1199,-1.5541,25.015003,1.052213073,1,0,1,5.345,4.463
1269,1270,53.62570953,-0.1209,2.048,0.746,1.2579,1.1055,-1.5215,24.98847,0.889486194,1,0,1,7.635,17.36
1270,1271,42.39957428,0.0173,1.522,0.4082,0.9331,1.0042,-1.0677,24.98847,0.741192758,1,0,1,6.765,11.692
1271,1272,34.44919205,-0.1379,0.9888,0.0546,0.9054,0.9608,-1.3092,24.935352,0.638611376,1,0,1,7.308,6.829
1272,1273,30.57987595,-0.036,0.9199,-0.2007,1.2895,0.9406,-0.7089,24.908764,0.588093042,1,0,1,7.036,5.639
1273,1274,30.65484047,0.0984,-0.6311,-1.452,1.3715,0.7462,1.6808,24.882177,0.58908999,1,0,1,5.47,5.351
1274,1275,37.26085281,-0.0389,-1.5375,-1.4858,1.1592,0.7256,1.6669,24.85559,0.675057113,1,0,1,7.561,5.075
1275,1276,52.48497391,-0.0893,-1.8515,-1.3527,0.996,0.7304,2.048,24.829004,0.873854578,1,0,1,6.881,5.357
1276,1277,73.72757721,0.1019,-1.4173,-1.247,0.8257,0.7791,2.048,24.802418,1.205917716,1,0,1,6.111,6.44
1277,1278,93.27154541,0.2043,-0.5733,-1.0405,0.5203,0.8251,1.8815,24.775776,1.598357558,1,0,1,7.105,5.954
1278,1279,93.37135315,-0.0488,-1.2286,0.0885,0.8275,1.0285,1.0862,24.775776,1.600571871,1,0,1,7.592,5.973
1279,1280,69.19456482,-0.0695,-1.6853,0.3397,0.8323,1.0648,0.9498,24.719524,1.12689507,1,0,1,6.854,8.016
1280,1281,42.57128906,-0.1181,-0.9737,0.6184,0.9441,1.1381,-0.1893,24.689917,0.743366182,1,0,1,4.037,10.761
1281,1282,26.07550621,0.0772,-0.133,0.9895,1.2681,1.1799,-0.2693,24.660254,0.52772516,1,0,1,6.517,7.265
1282,1283,18.37345886,0.0328,-0.0901,1.2196,0.8853,1.1682,-0.0798,24.630646,0.416089416,1,0,1,5.701,5.969
1283,1284,15.21365929,-0.1268,1.516,1.5942,1.0119,1.174,-0.9254,24.600983,0.364829093,1,0,1,5.941,5.4
1284,1285,13.95854568,0.0066,1.901,1.5122,0.9307,1.1796,-1.6095,24.57132,0.34315756,1,0,1,5.328,5.127
1285,1286,17.95013428,-0.0203,2.048,1.3083,0.9284,1.1829,-1.8299,24.541712,0.409475803,1,0,1,5.274,5.291
1286,1287,29.97817421,-0.0445,2.048,1.078,0.9318,1.144,-1.3903,24.541712,0.580156863,1,0,1,5.241,4.958
1287,1288,46.46905518,-0.1672,1.9846,0.8838,1.0376,1.0926,-1.2661,24.482386,0.793731928,1,0,1,4.972,5.928
1288,1289,55.93840027,-0.0151,1.6778,-0.2175,0.8432,0.9089,0.0964,24.452778,0.921883702,1,0,1,4.993,4.728
1289,1290,56.04299164,-0.0245,1.3488,-0.5647,1.0043,0.8981,-0.0041,24.423115,0.92336601,1,0,1,5.437,5.603
1290,1291,54.79919815,0.0696,1.525,-0.7976,1.4308,0.8245,0.769,24.393452,0.90582633,1,0,1,6.331,5.689
1291,1292,52.3488121,-0.1445,0.5708,-0.9436,0.7079,0.8042,1.096,24.363789,0.871964037,1,0,1,4.996,5.652
1292,1293,49.43386459,-0.0984,-0.6094,-1.2514,0.7969,0.7257,1.0694,24.334126,0.832728207,1,0,1,4.892,5.615
1293,1294,47.0733757,-0.0124,-1.9065,-1.4168,1.1361,0.717,1.5828,24.304462,0.801631868,1,0,1,4.077,5.59
1294,1295,46.13374329,-0.0025,-1.5275,-1.2289,0.5411,0.7323,2.0265,24.304462,0.789388776,1,0,1,4.525,5.25
1295,1296,47.00616074,-0.0288,-1.9633,-0.987,0.472,0.7692,1.9508,24.245136,0.800760269,1,0,1,4.528,4.638
1296,1297,49.83880615,0.0206,-0.7665,-0.8453,0.5669,0.8826,1.9135,24.215473,0.83813113,1,0,1,4.35E-06,5.153
1297,1298,54.54000854,0.0833,-0.8361,-0.4438,1.0003,0.9602,0.6556,24.18581,0.902216733,1,0,1,4.35E-06,5.19
1298,1299,61.17054367,0.0408,-0.9076,0.8319,0.6807,1.1623,0.0141,24.156147,0.998522878,1,0,1,4.35E-06,4.435
1299,1300,67.22453308,-0.1294,-0.8647,1.0084,0.8303,1.1584,-0.2744,24.126484,1.094061852,1,0,1,4.35E-06,4.582
1300,1301,67.40990448,-0.1153,-0.8426,1.2483,0.8817,1.1587,-0.6774,24.09682,1.097107053,1,0,1,4.35E-06,4.419
1301,1302,60.12982941,-0.0717,0.2024,1.4179,1.5159,1.1647,-1.1685,24.067158,0.982855678,1,0,1,4.35E-06,5.291
1302,1303,49.02976227,-0.0982,0.7789,1.5513,1.4277,1.1796,-0.4588,24.067158,0.827356935,1,0,1,5.133,4.781
1303,1304,38.95949173,-0.2008,1.9857,1.2531,0.5803,1.1143,-1.6984,24.007776,0.696992099,1,0,1,5.951,4.42
1304,1305,32.30580139,-0.0644,1.618,1.0017,0.8928,1.1187,-1.8124,23.978113,0.610719264,1,0,1,5.956,5.531
1305,1306,29.25193405,-0.0498,2.0149,0.6871,0.7693,1.0773,-1.6442,23.94845,0.570530832,1,0,1,5.976,7.13
1306,1307,31.77345657,-0.1309,2.048,0.3208,1.0838,1.0114,-1.5179,23.918732,0.603774607,1,0,1,5.974,6.117
1307,1308,40.57011414,-0.0928,2.048,0.0617,1.2243,0.9512,-0.7008,23.889069,0.717743635,1,0,1,1.146,6.176
1308,1309,54.6549263,-0.0657,0.6956,-1.1484,0.7371,0.7843,0.5658,23.859406,0.90384078,1,0,1,4.35E-06,5.434
1309,1310,74.53639221,0.1574,0.4755,-1.1875,0.9264,0.7694,0.6228,23.829689,1.2204175,1,0,1,4.35E-06,5.571
1310,1311,94.56097412,-0.1498,0.2159,-1.3743,1.0218,0.6896,1.8606,23.829689,1.627761602,1,0,1,4.35E-06,5.264
1311,1312,94.43127441,0.0065,-0.3504,-1.3174,0.9286,0.7333,1.6706,23.800026,1.624739528,1,0,1,4.35E-06,4.968
1312,1313,69.48404694,-0.0218,-0.8724,-1.3559,0.9021,0.7519,1.6727,23.740643,1.131806374,1,0,1,4.35E-06,4.733
1313,1314,42.41352081,0.0471,-1.6561,-0.4826,0.7009,0.9366,1.6649,23.710926,0.741345048,1,0,1,4.35E-06,4.802
1314,1315,25.88883972,0.0173,0.1244,-0.1275,0.5321,0.9911,1.648,23.681263,0.525168836,1,0,1,4.35E-06,5.235
1315,1316,18.29870415,0.0103,-1.4737,0.2048,0.79,1.0722,1.2689,23.651545,0.414926022,1,0,1,4.35E-06,4.59
1316,1317,15.17173386,0.0118,-2.048,0.5813,1.1773,1.112,0.899,23.621881,0.364118814,1,0,1,4.35E-06,5.181
1317,1318,13.87764835,-0.0532,-1.643,0.8405,1.1362,1.1371,0.9481,23.592163,0.341731578,1,0,1,4.35E-06,6.693
1318,1319,17.96938705,-0.0941,0.101,1.5588,1.2855,1.1924,-0.5346,23.592163,0.409782648,1,0,1,4.35E-06,6.201
1319,1320,30.55776405,-0.0518,0.5818,1.5755,1.2678,1.1951,-0.8932,23.532784,0.587807059,1,0,1,4.35E-06,7.31
1320,1321,48.36369705,-0.1511,0.2665,1.6454,0.8531,1.1786,-2.048,23.503063,0.818549275,1,0,1,4.35E-06,6.256
1321,1322,58.91662598,-0.106,0.4902,1.5132,0.9306,1.1788,-1.5417,23.473347,0.964888334,1,0,1,4.35E-06,5.556
1322,1323,58.71356964,-0.0204,1.3114,1.3941,0.8792,1.1592,-0.851,23.443628,0.961902678,1,0,1,4.35E-06,5.299
1323,1324,56.05958176,0.1678,2.048,-1.0607,0.9347,0.7853,-0.4866,23.41391,0.923597336,1,0,1,4.656,5.951
1324,1325,51.8033371,-0.1233,2.048,-1.2081,1.1201,0.7839,-0.3367,23.384193,0.86454016,1,0,1,5.902,5.313
1325,1326,47.27779007,0.0383,2.048,-1.313,0.7015,0.7687,0.2908,23.35453,0.804302275,1,0,1,6.182,5.297
1326,1327,44.01905441,-0.1112,2.048,-1.3584,1.0573,0.7106,0.3219,23.35453,0.762029767,1,0,1,6.432,6.005
1327,1328,42.9703598,0.126,2.048,-1.2622,1.2968,0.7872,0.3172,23.32481,0.748542249,1,0,1,6.248,7.915
1328,1329,44.76068878,0.0092,0.8344,-1.1348,1.4296,0.8235,1.559,23.265375,0.771608174,1,0,1,6.112,5.953
1329,1330,49.7609024,-0.0108,-0.2366,-0.8922,0.4567,0.8258,2.048,23.235657,0.837099552,1,0,1,4.054,5.066
1330,1331,57.87718582,-0.0716,-1.1003,-0.6756,0.5488,0.8725,2.048,23.20594,0.949715555,1,0,1,3.686,5.477
1331,1332,67.62663269,0.0061,-0.2396,-0.3276,1.171,0.9043,1.5884,23.17622,1.10071218,1,0,1,5.51,4.483
1332,1333,74.41895294,-0.0511,-1.1129,-0.0227,0.829,1.0067,1.8862,23.146448,1.218274474,1,0,1,5.115,5.066
1333,1334,71.87422943,-0.0084,-1.7047,0.698,0.8642,1.1177,0.9689,23.11673,1.173133969,1,0,1,5.24,4.69
1334,1335,60.26270294,0.0606,-1.9946,0.9785,0.8393,1.1656,1.0559,23.11673,0.984831452,1,0,1,4.463,5.367
1335,1336,46.94996643,-0.0064,-1.5966,1.2096,0.7958,1.1826,0.4558,23.087013,0.800002456,1,0,1,5.542,5.069
1336,1337,36.89316177,-0.0218,-1.4067,1.3604,1.0398,1.1929,-0.4057,23.027576,0.67026794,1,0,1,4.613,4.701
1337,1338,30.64016342,-0.0356,-1.2668,1.4589,1.1612,1.2005,-0.2841,22.997803,0.588882506,1,0,1,4.332,5.14
1338,1339,29.95484543,-0.1522,0.1004,1.4959,0.6194,1.1719,-1.1606,22.968086,0.579848409,1,0,1,6.161,4.348
1339,1340,34.01787567,-0.0898,0.4327,1.2838,1.0748,1.1207,-2.048,22.922108,0.633030951,1,0,1,7.528,5.253
1340,1341,41.03256607,-0.0824,1.472,0.9923,0.7614,1.1156,-1.6355,22.87613,0.723679781,1,0,1,6.984,5.988
1341,1342,52.51420212,-0.1016,1.6043,0.7816,1.0143,1.0772,-1.4835,22.83015,0.874257267,1,0,1,3.572,6.175
1342,1343,71.11328888,-0.0013,1.8351,0.0265,0.9913,0.9609,-1.566,22.83015,1.159910202,1,0,1,4.35E-06,6.372
1343,1344,92.16918182,-0.0268,2.048,-0.8295,1.1336,0.7688,-0.2858,22.73814,1.573608994,1,0,1,0.002,5.208
1344,1345,96.97597504,-0.0666,2.048,-1.1393,1.1335,0.7892,-0.043,22.692163,1.684108496,1,0,1,5.689,4.165
1345,1346,75.10520935,0.0382,1.7033,-1.3168,1.1196,0.7467,0.3635,22.646187,1.230604649,1,0,1,6.567,4.093
1346,1347,46.9783783,-0.1622,1.5883,-1.4536,1.3206,0.7004,0.5693,22.600153,0.800349951,1,0,1,6.589,6.135
1347,1348,28.57589149,0.1569,1.4696,-1.3268,1.1173,0.7297,1.1373,22.554176,0.561495423,1,0,1,5.481,5.445
1348,1349,19.80953026,-0.0132,-0.7184,-0.7307,0.4787,0.8884,1.3274,22.508142,0.438110232,1,0,1,3.994,5.608
1349,1350,15.9429493,-0.0437,-1.3503,-0.4385,0.7967,0.9237,1.5666,22.462109,0.377053589,1,0,1,4.525,4.664
1350,1351,14.09726238,0.0109,-1.7022,-0.0261,0.7811,1.0131,2.048,22.462109,0.345596105,1,0,1,5.326,4.59
1351,1352,17.87109184,0.0936,-1.7288,0.2826,0.9075,1.0814,2.048,22.370045,0.408231765,1,0,1,5.64,4.37
1352,1353,30.14690018,0.0014,-0.5446,0.5292,0.2158,1.1044,1.5186,22.324066,0.58238858,1,0,1,3.788,5.544
1353,1354,47.39060211,-0.043,-2.048,1.4547,0.6829,1.1997,0.1447,22.278034,0.80579257,1,0,1,4.844,5.078
1354,1355,58.00086594,-0.0264,-2.048,1.5584,1.243,1.2027,0.3261,22.231945,0.951501548,1,0,1,5.045,4.628
1355,1356,58.6364975,-0.0615,-0.6922,1.6752,1.3743,1.1668,0.0788,22.185913,0.960776567,1,0,1,4.187,4.895
1356,1357,57.51398468,-0.0254,-0.3495,1.5655,0.4839,1.1898,-0.6995,22.139881,0.944438756,1,0,1,4.467,4.705
1357,1358,54.69464874,-0.0046,-0.6663,1.527,0.6882,1.1963,-0.735,22.09385,0.904363692,1,0,1,2.815,4.644
1358,1359,51.0501442,-0.1399,0.9489,0.2993,0.9868,0.9837,-1.55,22.09385,0.854358137,1,0,1,5.332,4.488
1359,1360,47.83443832,0.0557,0.9792,0.0197,0.6262,0.9225,-1.1203,22.04776,0.811604202,1,0,1,5.502,4.453
1360,1361,46.19413757,-0.1108,2.048,-0.3674,0.7783,0.9281,-1.3731,21.955639,0.790176451,1,0,1,5.392,4.93
1361,1362,46.80814362,-0.0684,2.048,-0.6678,1.1739,0.8328,-1.2999,21.909554,0.798178971,1,0,1,4.582,4.802
1362,1363,50.05991745,0.0485,1.6763,-0.8773,0.9681,0.7833,-0.7313,21.86352,0.841087699,1,0,1,4.875,5.346
1363,1364,55.91890335,0.0609,1.6853,-1.3774,1.3572,0.7294,0.6176,21.817432,0.921622276,1,0,1,4.846,4.219
1364,1365,63.48622894,-0.0777,1.6695,-1.4744,1.328,0.7227,1.6465,21.771343,1.034138441,1,0,1,3.593,4.357
1365,1366,69.90139008,0.025,1.5396,-1.2592,0.8359,0.7376,1.7235,21.725258,1.13898468,1,0,1,3.954,4.907
1366,1367,70.75606537,-0.0153,0.4653,-1.0128,0.8027,0.7899,1.4976,21.679169,1.153683186,1,0,1,5.686,5.083
1367,1368,64.01594543,0.0751,-0.1125,-0.789,0.8989,0.8749,2.048,21.679169,1.042422652,1,0,1,6.171,4.615
1368,1369,52.91542053,0.0416,-0.9646,0.4888,0.3793,1.0844,2.048,21.586994,0.879712284,1,0,1,3.797,5.971
1369,1370,42.26765442,0.0412,-1.0461,0.7543,0.9491,1.1226,1.8131,21.540905,0.73950237,1,0,1,4.545,4.932
1370,1371,37.09700775,-0.1359,-1.2442,1.02,1.3126,1.1455,1.6135,21.494762,0.672915101,1,0,1,4.738,4.777
1371,1372,36.91676712,-0.0946,-1.2133,1.2584,0.9259,1.1645,1.2585,21.448677,0.670587897,1,0,1,2.813,5.216
1372,1373,38.606987,-0.0912,-1.3107,1.4608,1.0639,1.1779,0.845,21.402534,0.692466557,1,0,1,4.398,4.513
1373,1374,42.87760925,-0.0738,-1.2395,1.4419,0.6159,1.1671,-0.0688,21.356445,0.747362792,1,0,1,3.805,4.558
1374,1375,52.0887146,-0.0906,-0.9775,1.2829,1.1685,1.1499,-0.5802,21.356445,0.868449569,1,0,1,5.327,4.795
1375,1376,66.65491486,-0.079,-0.8083,1.0083,0.9808,1.1481,-0.7942,21.26416,1.084751487,1,0,1,4.394,4.656
1376,1377,82.228302,-0.0428,-0.6477,0.625,0.6888,1.0781,-1.3444,21.218073,1.365203261,1,0,1,3.838,4.95
1377,1378,87.37397766,-0.0853,-0.0808,0.3614,1.0878,1.0235,-1.6837,21.17193,1.46981442,1,0,1,4.934,4.834
1378,1379,74.6160202,0.0893,0.9732,-0.8029,0.9854,0.8171,-1.5731,21.125788,1.221786618,1,0,1,5.068,4.716
1379,1380,53.46088791,-0.1375,2.01,-1.1462,1.2766,0.7895,-1.1116,21.079645,0.887195051,1,0,1,5.882,5.51
1380,1381,36.61336136,0.0853,1.6686,-1.1888,1.0733,0.7252,-1.0828,21.033503,0.666634619,1,0,1,4.638,4.811
1381,1382,27.21341705,-0.0999,2.048,-1.4594,0.8947,0.7504,-1.1844,20.987305,0.543208718,1,0,1,5.373,4.929
1382,1383,23.63984489,0.0123,2.048,-1.4423,1.1417,0.7597,-1.0238,20.987305,0.493927181,1,0,1,4.072,5.194
1383,1384,22.98004341,0.0998,1.9321,-0.8868,1.2288,0.816,0.8814,20.89502,0.484578818,1,0,1,4.072,5.194
1384,1385,30.11710739,0.0405,1.417,0.3951,1.2435,1.0651,1.3395,20.848824,0.581997454,1,0,1,4.072,5.194
1385,1386,47.42066574,0.0165,1.0304,0.6725,1.1395,1.1175,1.4108,20.802681,0.806189954,1,0,1,4.072,5.194
1386,1387,58.21722031,-0.0337,0.4657,1.4203,0.7384,1.1738,1.3639,20.756481,0.954656184,1,0,1,4.072,5.194
1387,1388,59.40113831,-0.0761,-0.232,1.5461,0.681,1.205,2.0174,20.710339,0.972042143,1,0,1,4.072,5.194
1388,1389,59.59421921,-0.0147,-1.2341,1.6131,1.3805,1.2088,-0.7003,20.664143,0.974900663,1,0,1,4.072,5.194
1389,1390,58.3890686,0.0162,-1.193,1.57,0.9747,1.1916,-0.5148,20.617945,0.957158804,1,0,1,4.072,5.194
1390,1391,56.00748062,-0.0392,-1.6591,1.5585,0.7682,1.1799,-1.4241,20.617945,0.922866583,1,0,1,4.072,5.194
1391,1392,53.25972366,-0.068,-1.1723,1.4365,0.9391,1.1853,-1.7541,20.52555,0.884459555,1,0,1,4.072,5.194
1392,1393,51.06488419,-0.1301,-1.7512,1.2063,0.6692,1.0821,-1.6653,20.479351,0.85456562,1,0,1,4.072,5.194
1393,1394,50.45649719,-0.0246,-1.748,0.5904,0.9605,1.0432,-1.3112,20.433155,0.846391737,1,0,1,4.072,5.194
1394,1395,51.93961716,-0.0903,-0.7732,0.1093,0.9647,0.9658,-1.1707,20.386957,0.866411567,1,0,1,4.072,5.194
1395,1396,55.63286591,-0.1073,-0.7135,-0.2042,0.9853,0.898,-1.2298,20.340706,0.917575479,1,0,1,4.072,5.194
1396,1397,61.3517189,-0.0381,-0.7154,-0.5029,0.997,0.9152,-0.9276,20.294506,1.001280785,1,0,1,4.072,5.194
1397,1398,67.25068665,0.1594,0.0389,-0.7337,1.1127,0.8425,-0.619,20.248255,1.094506383,1,0,1,4.072,5.194
1398,1399,70.3299408,0.0028,2.048,-1.4497,0.981,0.7591,0.9212,20.248255,1.14633882,1,0,1,4.072,5.194
1399,1400,67.93144989,-0.0547,2.048,-1.3719,0.9904,0.7448,1.1146,20.151958,1.105755687,1,0,1,4.072,5.194
1400,1401,60.31885147,0.1246,2.048,-1.2598,1.1115,0.7804,1.3677,20.101862,0.985690594,1,0,1,4.072,5.194
1401,1402,50.70668411,0.0556,2.048,-1.1163,1.2908,0.7985,2.048,20.051819,0.849732339,1,0,1,4.072,5.194
1402,1403,45.62163162,0.0204,2.048,-0.8876,1.4487,0.8266,2.048,20.001778,0.782739043,1,0,1,4.072,5.194
1403,1404,44.30138397,-0.046,1.0615,0.2766,0.7337,1.0811,1.6816,19.95168,0.765673816,1,0,1,4.072,5.194
1404,1405,43.0322113,-0.0744,0.9228,0.6062,0.6861,1.0843,1.177,19.901636,0.749342084,1,0,1,4.072,5.194
1405,1406,43.64739609,-0.0289,-0.567,0.8702,0.7099,1.1179,1.551,19.851648,0.757261455,1,0,1,4.072,5.194
1406,1407,49.63582993,-0.0241,-0.5266,1.1315,0.8392,1.1336,-0.9403,19.851648,0.835443437,1,0,1,4.072,5.194
1407,1408,62.3153801,-0.0027,-0.5613,1.3335,1.3731,1.1594,-1.4721,19.801605,1.016014934,1,0,1,4.072,5.194
1408,1409,79.31507874,-0.0836,-1.5454,1.6044,0.541,1.1575,-0.7814,19.701576,1.308829069,1,0,1,4.072,5.194
1409,1410,91.05136871,-0.0563,-0.4039,1.4023,0.1706,1.1521,-0.7421,19.651588,1.548842788,1,0,1,4.072,5.194
1410,1411,83.62963867,-0.0849,-0.3638,1.1032,0.9472,1.1829,-1.6149,19.6016,1.393001199,1,0,1,4.072,5.194
1411,1412,61.84541702,-0.1578,-1.9668,0.9257,1.2689,1.1358,-1.4467,19.551613,1.008747458,1,0,1,4.072,5.194
1412,1413,41.89093018,-0.0876,-2.048,0.638,1.3608,1.0457,-1.4142,19.501625,0.734652221,1,0,1,4.072,5.194
1413,1414,30.06370354,0.083,-1.1617,-0.6557,0.5848,0.8492,-1.5472,19.451637,0.581270874,1,0,1,4.072,5.194
1414,1415,25.18326187,-0.1912,-0.7824,-1.0116,0.6803,0.7635,-0.7488,19.451637,0.515478969,1,0,1,4.072,5.194
1415,1416,23.73078346,-0.1178,0.0154,-1.2584,0.91,0.7338,-0.6728,19.35177,0.49521783,1,0,1,4.072,5.194
1416,1417,30.80770302,0.0043,0.7557,-1.313,1.1509,0.7273,-0.3853,19.301838,0.591102958,1,0,1,4.072,5.194
1417,1418,49.06489563,0.0155,1.1922,-1.364,1.4721,0.7086,0.0372,19.251904,0.827853024,1,0,1,4.072,5.194
